flanked:LTR7Y_HERVH-int:1419	HERVH-int:947	NA
flanked:LTR7Y_HERVH-int:1419	HERVH-int:948	NA
flanked:LTR7Y_HERVH-int:1419	HERVH-int:949	NA
flanked:LTR7Y_HERVH-int:1419	HERVH-int:950	NA
flanked:LTR7Y_HERVH-int:1419	HERVH-int:951	NA
flanked:LTR7Y_HERVH-int:1419	HERVH-int:952	NA
flanked:LTR7Y_HERVH-int:1419	LTR7Y:953	3prime
flanked:LTR7_HERVH-int:1420	LTR7:955	5prime
flanked:LTR7_HERVH-int:1420	HERVH-int:956	NA
flanked:LTR7_HERVH-int:1420	HERVH-int:957	NA
flanked:LTR7_HERVH-int:1420	HERVH-int:958	NA
flanked:LTR7_HERVH-int:1420	HERVH-int:959	NA
flanked:LTR7_HERVH-int:1420	HERVH-int:960	NA
flanked:LTR7_HERVH-int:1420	LTR7:961	3prime
flanked:LTR7_HERVH-int:1421	LTR7:962	3prime
flanked:LTR7_HERVH-int:1421	HERVH-int:963	NA
flanked:LTR7_HERVH-int:1421	HERVH-int:964	NA
flanked:LTR7_HERVH-int:1421	HERVH-int:965	NA
flanked:LTR7_HERVH-int:1421	HERVH-int:966	NA
flanked:LTR7_HERVH-int:1421	HERVH-int:967	NA
flanked:LTR7_HERVH-int:1421	LTR7:968	5prime
flanked:LTR7Y_HERVH-int:1422	LTR7Y:973	5prime
flanked:LTR7Y_HERVH-int:1422	HERVH-int:974	NA
flanked:LTR7Y_HERVH-int:1422	HERVH-int:975	NA
flanked:LTR7Y_HERVH-int:1422	LTR7Y:976	3prime
flanked:LTR7B_HERVH-int:1423	LTR7B:981	5prime
flanked:LTR7B_HERVH-int:1423	HERVH-int:982	NA
flanked:LTR7B_HERVH-int:1423	HERVH-int:983	NA
flanked:LTR7B_HERVH-int:1423	HERVH-int:984	NA
flanked:LTR7B_HERVH-int:1423	HERVH-int:985	NA
flanked:LTR7B_HERVH-int:1423	HERVH-int:986	NA
flanked:LTR7B_HERVH-int:1423	HERVH-int:987	NA
flanked:LTR7B_HERVH-int:1423	HERVH-int:988	NA
flanked:LTR7B_HERVH-int:1423	LTR7B:989	3prime
flanked:LTR7B_HERVH-int:1424	LTR7B:990	5prime
flanked:LTR7B_HERVH-int:1424	HERVH-int:991	NA
flanked:LTR7B_HERVH-int:1424	HERVH-int:992	NA
flanked:LTR7B_HERVH-int:1424	HERVH-int:993	NA
flanked:LTR7B_HERVH-int:1424	HERVH-int:994	NA
flanked:LTR7B_HERVH-int:1424	HERVH-int:995	NA
flanked:LTR7B_HERVH-int:1424	HERVH-int:996	NA
flanked:LTR7B_HERVH-int:1424	HERVH-int:997	NA
flanked:LTR7B_HERVH-int:1424	HERVH-int:998	NA
flanked:LTR7B_HERVH-int:1424	LTR7B:999	3prime
flanked:LTR7Y_HERVH-int:1425	LTR7Y:1007	5prime
flanked:LTR7Y_HERVH-int:1425	HERVH-int:1008	NA
flanked:LTR7Y_HERVH-int:1425	HERVH-int:1009	NA
flanked:LTR7Y_HERVH-int:1425	HERVH-int:1010	NA
flanked:LTR7Y_HERVH-int:1425	HERVH-int:1011	NA
flanked:LTR7Y_HERVH-int:1425	LTR7Y:1012	3prime
flanked:LTR7Y_LTR7_HERVH-int:1426	LTR7:1013	3prime
flanked:LTR7Y_LTR7_HERVH-int:1426	HERVH-int:1014	NA
flanked:LTR7Y_LTR7_HERVH-int:1426	HERVH-int:1015	NA
flanked:LTR7Y_LTR7_HERVH-int:1426	LTR7Y:1016	5prime
flanked:LTR7_HERVH-int:1427	LTR7:1017	5prime
flanked:LTR7_HERVH-int:1427	HERVH-int:1018	NA
flanked:LTR7_HERVH-int:1427	HERVH-int:1019	NA
flanked:LTR7_HERVH-int:1427	HERVH-int:1020	NA
flanked:LTR7_HERVH-int:1427	HERVH-int:1021	NA
flanked:LTR7_HERVH-int:1427	LTR7:1022	3prime
flanked:LTR7_HERVH-int:1428	LTR7:1023	3prime
flanked:LTR7_HERVH-int:1428	HERVH-int:1024	NA
flanked:LTR7_HERVH-int:1428	HERVH-int:1025	NA
flanked:LTR7_HERVH-int:1428	HERVH-int:1026	NA
flanked:LTR7_HERVH-int:1428	HERVH-int:1027	NA
flanked:LTR7_HERVH-int:1428	HERVH-int:1028	NA
flanked:LTR7_HERVH-int:1428	LTR7:1029	5prime
flanked:LTR7B_LTR7_HERVH-int:1429	LTR7B:1030	5prime
flanked:LTR7B_LTR7_HERVH-int:1429	HERVH-int:1031	NA
flanked:LTR7B_LTR7_HERVH-int:1429	HERVH-int:1032	NA
flanked:LTR7B_LTR7_HERVH-int:1429	LTR7:1033	3prime
flanked:LTR7_HERVH-int:1430	LTR7:1034	5prime
flanked:LTR7_HERVH-int:1430	HERVH-int:1035	NA
flanked:LTR7_HERVH-int:1430	HERVH-int:1036	NA
flanked:LTR7_HERVH-int:1430	HERVH-int:1037	NA
flanked:LTR7_HERVH-int:1430	HERVH-int:1038	NA
flanked:LTR7_HERVH-int:1430	HERVH-int:1039	NA
flanked:LTR7_HERVH-int:1430	LTR7:1040	3prime
flanked:LTR7_HERVH-int:1431	LTR7:1043	5prime
flanked:LTR7_HERVH-int:1431	HERVH-int:1044	NA
flanked:LTR7_HERVH-int:1431	HERVH-int:1045	NA
flanked:LTR7_HERVH-int:1431	HERVH-int:1046	NA
flanked:LTR7_HERVH-int:1431	HERVH-int:1047	NA
flanked:LTR7_HERVH-int:1431	HERVH-int:1048	NA
flanked:LTR7_HERVH-int:1431	LTR7:1049	3prime
flanked:LTR7Y_HERVH-int:1432	LTR7Y:1059	5prime
flanked:LTR7Y_HERVH-int:1432	HERVH-int:1060	NA
flanked:LTR7Y_HERVH-int:1432	HERVH-int:1061	NA
flanked:LTR7Y_HERVH-int:1432	HERVH-int:1062	NA
flanked:LTR7Y_HERVH-int:1432	HERVH-int:1063	NA
flanked:LTR7Y_HERVH-int:1432	HERVH-int:1064	NA
flanked:LTR7Y_HERVH-int:1432	HERVH-int:1065	NA
flanked:LTR7Y_HERVH-int:1432	LTR7Y:1066	3prime
flanked:LTR7_HERVH-int:1433	LTR7:1082	3prime
flanked:LTR7_HERVH-int:1433	HERVH-int:1083	NA
flanked:LTR7_HERVH-int:1433	HERVH-int:1084	NA
flanked:LTR7_HERVH-int:1433	HERVH-int:1085	NA
flanked:LTR7_HERVH-int:1433	HERVH-int:1086	NA
flanked:LTR7_HERVH-int:1433	HERVH-int:1087	NA
flanked:LTR7_HERVH-int:1433	HERVH-int:1088	NA
flanked:LTR7_HERVH-int:1433	HERVH-int:1089	NA
flanked:LTR7_HERVH-int:1433	LTR7:1090	5prime
flanked:LTR7_HERVH-int:1434	LTR7:1091	5prime
flanked:LTR7_HERVH-int:1434	HERVH-int:1092	NA
flanked:LTR7_HERVH-int:1434	HERVH-int:1093	NA
flanked:LTR7_HERVH-int:1434	HERVH-int:1094	NA
flanked:LTR7_HERVH-int:1434	HERVH-int:1095	NA
flanked:LTR7_HERVH-int:1434	LTR7:1096	3prime
flanked:LTR7_HERVH-int:1435	LTR7:1097	3prime
flanked:LTR7_HERVH-int:1435	HERVH-int:1098	NA
flanked:LTR7_HERVH-int:1435	HERVH-int:1099	NA
flanked:LTR7_HERVH-int:1435	HERVH-int:1100	NA
flanked:LTR7_HERVH-int:1435	HERVH-int:1101	NA
flanked:LTR7_HERVH-int:1435	HERVH-int:1102	NA
flanked:LTR7_HERVH-int:1435	HERVH-int:1103	NA
flanked:LTR7_HERVH-int:1435	LTR7:1104	5prime
flanked:LTR7_HERVH-int:1436	LTR7:1106	3prime
flanked:LTR7_HERVH-int:1436	HERVH-int:1107	NA
flanked:LTR7_HERVH-int:1436	HERVH-int:1108	NA
flanked:LTR7_HERVH-int:1436	HERVH-int:1109	NA
flanked:LTR7_HERVH-int:1436	HERVH-int:1110	NA
flanked:LTR7_HERVH-int:1436	HERVH-int:1111	NA
flanked:LTR7_HERVH-int:1436	HERVH-int:1112	NA
flanked:LTR7_HERVH-int:1436	LTR7:1113	5prime
flanked:LTR7_HERVH-int:1437	LTR7:1114	3prime
flanked:LTR7_HERVH-int:1437	HERVH-int:1115	NA
flanked:LTR7_HERVH-int:1437	HERVH-int:1116	NA
flanked:LTR7_HERVH-int:1437	HERVH-int:1117	NA
flanked:LTR7_HERVH-int:1437	HERVH-int:1118	NA
flanked:LTR7_HERVH-int:1437	HERVH-int:1119	NA
flanked:LTR7_HERVH-int:1437	HERVH-int:1120	NA
flanked:LTR7_HERVH-int:1437	LTR7:1121	5prime
flanked:LTR7_HERVH-int:1438	LTR7:1123	3prime
flanked:LTR7_HERVH-int:1438	HERVH-int:1124	NA
flanked:LTR7_HERVH-int:1438	HERVH-int:1125	NA
flanked:LTR7_HERVH-int:1438	HERVH-int:1126	NA
flanked:LTR7_HERVH-int:1438	HERVH-int:1127	NA
flanked:LTR7_HERVH-int:1438	HERVH-int:1128	NA
flanked:LTR7_HERVH-int:1438	LTR7:1129	5prime
flanked:LTR7_HERVH-int:1439	LTR7:1130	5prime
flanked:LTR7_HERVH-int:1439	HERVH-int:1131	NA
flanked:LTR7_HERVH-int:1439	HERVH-int:1132	NA
flanked:LTR7_HERVH-int:1439	HERVH-int:1133	NA
flanked:LTR7_HERVH-int:1439	HERVH-int:1134	NA
flanked:LTR7_HERVH-int:1439	HERVH-int:1135	NA
flanked:LTR7_HERVH-int:1439	LTR7:1136	3prime
flanked:LTR7_HERVH-int:1440	LTR7:1138	3prime
flanked:LTR7_HERVH-int:1440	HERVH-int:1139	NA
flanked:LTR7_HERVH-int:1440	HERVH-int:1140	NA
flanked:LTR7_HERVH-int:1440	HERVH-int:1141	NA
flanked:LTR7_HERVH-int:1440	HERVH-int:1142	NA
flanked:LTR7_HERVH-int:1440	HERVH-int:1143	NA
flanked:LTR7_HERVH-int:1440	LTR7:1144	5prime
flanked:LTR7B_HERVH-int:1441	LTR7B:1147	5prime
flanked:LTR7B_HERVH-int:1441	HERVH-int:1148	NA
flanked:LTR7B_HERVH-int:1441	HERVH-int:1149	NA
flanked:LTR7B_HERVH-int:1441	HERVH-int:1150	NA
flanked:LTR7B_HERVH-int:1441	HERVH-int:1151	NA
flanked:LTR7B_HERVH-int:1441	LTR7B:1152	3prime
flanked:LTR7B_HERVH-int:1442	LTR7B:1155	5prime
flanked:LTR7B_HERVH-int:1442	HERVH-int:1156	NA
flanked:LTR7B_HERVH-int:1442	HERVH-int:1157	NA
flanked:LTR7B_HERVH-int:1442	HERVH-int:1158	NA
flanked:LTR7B_HERVH-int:1442	HERVH-int:1159	NA
flanked:LTR7B_HERVH-int:1442	HERVH-int:1160	NA
flanked:LTR7B_HERVH-int:1442	LTR7B:1161	3prime
flanked:LTR7Y_HERVH-int:1443	LTR7Y:1162	5prime
flanked:LTR7Y_HERVH-int:1443	HERVH-int:1163	NA
flanked:LTR7Y_HERVH-int:1443	HERVH-int:1164	NA
flanked:LTR7Y_HERVH-int:1443	HERVH-int:1165	NA
flanked:LTR7Y_HERVH-int:1443	HERVH-int:1166	NA
flanked:LTR7Y_HERVH-int:1443	HERVH-int:1167	NA
flanked:LTR7Y_HERVH-int:1443	LTR7Y:1168	3prime
flanked:LTR7_HERVH-int:1444	LTR7:1169	3prime
flanked:LTR7_HERVH-int:1444	HERVH-int:1170	NA
flanked:LTR7_HERVH-int:1444	HERVH-int:1171	NA
flanked:LTR7_HERVH-int:1444	HERVH-int:1172	NA
flanked:LTR7_HERVH-int:1444	HERVH-int:1173	NA
flanked:LTR7_HERVH-int:1444	HERVH-int:1174	NA
flanked:LTR7_HERVH-int:1444	HERVH-int:1175	NA
flanked:LTR7_HERVH-int:1444	LTR7:1176	5prime
flanked:LTR7Y_LTR7_HERVH-int:1445	LTR7Y:1178	3prime
flanked:LTR7Y_LTR7_HERVH-int:1445	LTR7:1179	3prime
flanked:LTR7Y_LTR7_HERVH-int:1445	HERVH-int:1180	NA
flanked:LTR7Y_LTR7_HERVH-int:1445	HERVH-int:1181	NA
flanked:LTR7Y_LTR7_HERVH-int:1445	HERVH-int:1182	NA
flanked:LTR7Y_LTR7_HERVH-int:1445	HERVH-int:1183	NA
flanked:LTR7Y_LTR7_HERVH-int:1445	HERVH-int:1184	NA
flanked:LTR7Y_LTR7_HERVH-int:1445	HERVH-int:1185	NA
flanked:LTR7Y_LTR7_HERVH-int:1445	LTR7:1186	5prime
flanked:LTR7_HERVH-int:1446	LTR7:1198	3prime
flanked:LTR7_HERVH-int:1446	HERVH-int:1199	NA
flanked:LTR7_HERVH-int:1446	HERVH-int:1200	NA
flanked:LTR7_HERVH-int:1446	HERVH-int:1201	NA
flanked:LTR7_HERVH-int:1446	HERVH-int:1202	NA
flanked:LTR7_HERVH-int:1446	HERVH-int:1203	NA
flanked:LTR7_HERVH-int:1446	LTR7:1204	5prime
flanked:LTR7_HERVH-int:1447	LTR7:1214	3prime
flanked:LTR7_HERVH-int:1447	HERVH-int:1215	NA
flanked:LTR7_HERVH-int:1447	HERVH-int:1216	NA
flanked:LTR7_HERVH-int:1447	HERVH-int:1217	NA
flanked:LTR7_HERVH-int:1447	HERVH-int:1218	NA
flanked:LTR7_HERVH-int:1447	HERVH-int:1219	NA
flanked:LTR7_HERVH-int:1447	HERVH-int:1220	NA
flanked:LTR7_HERVH-int:1447	HERVH-int:1221	NA
flanked:LTR7_HERVH-int:1447	LTR7:1222	5prime
flanked:LTR7B_HERVH-int:1448	LTR7B:1225	5prime
flanked:LTR7B_HERVH-int:1448	HERVH-int:1226	NA
flanked:LTR7B_HERVH-int:1448	HERVH-int:1227	NA
flanked:LTR7B_HERVH-int:1448	HERVH-int:1228	NA
flanked:LTR7B_HERVH-int:1448	LTR7B:1229	3prime
flanked:LTR7Y_HERVH-int:1449	LTR7Y:1231	5prime
flanked:LTR7Y_HERVH-int:1449	HERVH-int:1232	NA
flanked:LTR7Y_HERVH-int:1449	HERVH-int:1233	NA
flanked:LTR7Y_HERVH-int:1449	HERVH-int:1234	NA
flanked:LTR7Y_HERVH-int:1449	HERVH-int:1235	NA
flanked:LTR7Y_HERVH-int:1449	LTR7Y:1236	3prime
flanked:LTR7_HERVH-int:1450	LTR7:1238	3prime
flanked:LTR7_HERVH-int:1450	HERVH-int:1239	NA
flanked:LTR7_HERVH-int:1450	HERVH-int:1240	NA
flanked:LTR7_HERVH-int:1450	HERVH-int:1241	NA
flanked:LTR7_HERVH-int:1450	HERVH-int:1242	NA
flanked:LTR7_HERVH-int:1450	HERVH-int:1243	NA
flanked:LTR7_HERVH-int:1450	LTR7:1244	5prime
flanked:LTR7C_HERVH-int:1451	LTR7C:1247	5prime
flanked:LTR7C_HERVH-int:1451	HERVH-int:1248	NA
flanked:LTR7C_HERVH-int:1451	HERVH-int:1249	NA
flanked:LTR7C_HERVH-int:1451	HERVH-int:1250	NA
flanked:LTR7C_HERVH-int:1451	LTR7C:1251	3prime
flanked:LTR7_HERVH-int:1452	LTR7:1256	5prime
flanked:LTR7_HERVH-int:1452	HERVH-int:1257	NA
flanked:LTR7_HERVH-int:1452	LTR7:1258	3prime
flanked:LTR7_HERVH-int:1452	HERVH-int:1259	NA
flanked:LTR7_HERVH-int:1452	HERVH-int:1260	NA
flanked:LTR7_HERVH-int:1452	HERVH-int:1261	NA
flanked:LTR7_HERVH-int:1452	HERVH-int:1262	NA
flanked:LTR7_HERVH-int:1452	HERVH-int:1263	NA
flanked:LTR7_HERVH-int:1452	LTR7:1264	3prime
flanked:LTR7_HERVH-int:1453	LTR7:1267	5prime
flanked:LTR7_HERVH-int:1453	HERVH-int:1268	NA
flanked:LTR7_HERVH-int:1453	LTR7:1269	3prime
flanked:LTR7_HERVH-int:1454	LTR7:1270	5prime
flanked:LTR7_HERVH-int:1454	HERVH-int:1271	NA
flanked:LTR7_HERVH-int:1454	HERVH-int:1272	NA
flanked:LTR7_HERVH-int:1454	HERVH-int:1273	NA
flanked:LTR7_HERVH-int:1454	HERVH-int:1274	NA
flanked:LTR7_HERVH-int:1454	HERVH-int:1275	NA
flanked:LTR7_HERVH-int:1454	LTR7:1276	3prime
flanked:LTR7_HERVH-int:1455	LTR7:1277	3prime
flanked:LTR7_HERVH-int:1455	HERVH-int:1278	NA
flanked:LTR7_HERVH-int:1455	HERVH-int:1279	NA
flanked:LTR7_HERVH-int:1455	HERVH-int:1280	NA
flanked:LTR7_HERVH-int:1455	HERVH-int:1281	NA
flanked:LTR7_HERVH-int:1455	HERVH-int:1282	NA
flanked:LTR7_HERVH-int:1455	HERVH-int:1283	NA
flanked:LTR7_HERVH-int:1455	HERVH-int:1284	NA
flanked:LTR7_HERVH-int:1455	LTR7:1285	5prime
flanked:LTR7_HERVH-int:1456	LTR7:1286	5prime
flanked:LTR7_HERVH-int:1456	HERVH-int:1287	NA
flanked:LTR7_HERVH-int:1456	HERVH-int:1288	NA
flanked:LTR7_HERVH-int:1456	LTR7:1289	3prime
flanked:LTR7_HERVH-int:1456	LTR7:1290	3prime
flanked:LTR7_HERVH-int:1456	HERVH-int:1291	NA
flanked:LTR7_HERVH-int:1456	HERVH-int:1292	NA
flanked:LTR7_HERVH-int:1456	HERVH-int:1293	NA
flanked:LTR7_HERVH-int:1456	HERVH-int:1294	NA
flanked:LTR7_HERVH-int:1456	HERVH-int:1295	NA
flanked:LTR7_HERVH-int:1456	HERVH-int:1296	NA
flanked:LTR7_HERVH-int:1456	LTR7:1297	3prime
flanked:LTR7_HERVH-int:1457	LTR7:1303	3prime
flanked:LTR7_HERVH-int:1457	HERVH-int:1304	NA
flanked:LTR7_HERVH-int:1457	HERVH-int:1305	NA
flanked:LTR7_HERVH-int:1457	HERVH-int:1306	NA
flanked:LTR7_HERVH-int:1457	HERVH-int:1307	NA
flanked:LTR7_HERVH-int:1457	HERVH-int:1308	NA
flanked:LTR7_HERVH-int:1457	HERVH-int:1309	NA
flanked:LTR7_HERVH-int:1457	LTR7:1310	5prime
flanked:LTR7_HERVH-int:1458	LTR7:1312	5prime
flanked:LTR7_HERVH-int:1458	HERVH-int:1313	NA
flanked:LTR7_HERVH-int:1458	HERVH-int:1314	NA
flanked:LTR7_HERVH-int:1458	HERVH-int:1315	NA
flanked:LTR7_HERVH-int:1458	HERVH-int:1316	NA
flanked:LTR7_HERVH-int:1458	HERVH-int:1317	NA
flanked:LTR7_HERVH-int:1458	HERVH-int:1318	NA
flanked:LTR7_HERVH-int:1458	HERVH-int:1319	NA
flanked:LTR7_HERVH-int:1458	LTR7:1320	3prime
flanked:LTR7C_HERVH-int:1459	LTR7C:1324	5prime
flanked:LTR7C_HERVH-int:1459	HERVH-int:1325	NA
flanked:LTR7C_HERVH-int:1459	HERVH-int:1326	NA
flanked:LTR7C_HERVH-int:1459	HERVH-int:1327	NA
flanked:LTR7C_HERVH-int:1459	HERVH-int:1328	NA
flanked:LTR7C_HERVH-int:1459	LTR7C:1329	3prime
flanked:LTR7C_HERVH-int:1460	LTR7C:1330	5prime
flanked:LTR7C_HERVH-int:1460	HERVH-int:1331	NA
flanked:LTR7C_HERVH-int:1460	HERVH-int:1332	NA
flanked:LTR7C_HERVH-int:1460	HERVH-int:1333	NA
flanked:LTR7C_HERVH-int:1460	LTR7C:1334	3prime
flanked:LTR7_HERVH-int:1461	LTR7:1337	5prime
flanked:LTR7_HERVH-int:1461	HERVH-int:1338	NA
flanked:LTR7_HERVH-int:1461	HERVH-int:1339	NA
flanked:LTR7_HERVH-int:1461	HERVH-int:1340	NA
flanked:LTR7_HERVH-int:1461	HERVH-int:1341	NA
flanked:LTR7_HERVH-int:1461	HERVH-int:1342	NA
flanked:LTR7_HERVH-int:1461	HERVH-int:1343	NA
flanked:LTR7_HERVH-int:1461	LTR7:1344	3prime
flanked:LTR7_HERVH-int:1462	LTR7:1347	5prime
flanked:LTR7_HERVH-int:1462	LTR7:1348	5prime
flanked:LTR7_HERVH-int:1462	HERVH-int:1349	NA
flanked:LTR7_HERVH-int:1462	HERVH-int:1350	NA
flanked:LTR7_HERVH-int:1462	HERVH-int:1351	NA
flanked:LTR7_HERVH-int:1462	LTR7:1352	3prime
flanked:LTR7_HERVH-int:1463	LTR7:1353	5prime
flanked:LTR7_HERVH-int:1463	HERVH-int:1354	NA
flanked:LTR7_HERVH-int:1463	HERVH-int:1355	NA
flanked:LTR7_HERVH-int:1463	HERVH-int:1356	NA
flanked:LTR7_HERVH-int:1463	HERVH-int:1357	NA
flanked:LTR7_HERVH-int:1463	HERVH-int:1358	NA
flanked:LTR7_HERVH-int:1463	HERVH-int:1359	NA
flanked:LTR7_HERVH-int:1463	LTR7:1360	3prime
flanked:LTR7_HERVH-int:1464	LTR7:1361	3prime
flanked:LTR7_HERVH-int:1464	HERVH-int:1362	NA
flanked:LTR7_HERVH-int:1464	HERVH-int:1363	NA
flanked:LTR7_HERVH-int:1464	HERVH-int:1364	NA
flanked:LTR7_HERVH-int:1464	HERVH-int:1365	NA
flanked:LTR7_HERVH-int:1464	LTR7:1366	5prime
flanked:LTR7_HERVH-int:1465	LTR7:1367	5prime
flanked:LTR7_HERVH-int:1465	HERVH-int:1368	NA
flanked:LTR7_HERVH-int:1465	HERVH-int:1369	NA
flanked:LTR7_HERVH-int:1465	HERVH-int:1370	NA
flanked:LTR7_HERVH-int:1465	HERVH-int:1371	NA
flanked:LTR7_HERVH-int:1465	LTR7:1372	3prime
flanked:LTR7_HERVH-int:1466	LTR7:1373	3prime
flanked:LTR7_HERVH-int:1466	HERVH-int:1374	NA
flanked:LTR7_HERVH-int:1466	HERVH-int:1375	NA
flanked:LTR7_HERVH-int:1466	HERVH-int:1376	NA
flanked:LTR7_HERVH-int:1466	HERVH-int:1377	NA
flanked:LTR7_HERVH-int:1466	HERVH-int:1378	NA
flanked:LTR7_HERVH-int:1466	HERVH-int:1379	NA
flanked:LTR7_HERVH-int:1466	LTR7:1380	5prime
flanked:LTR7_HERVH-int:1466	LTR7:1381	5prime
flanked:LTR7_HERVH-int:1466	HERVH-int:1382	NA
flanked:LTR7_HERVH-int:1466	HERVH-int:1383	NA
flanked:LTR7_HERVH-int:1466	HERVH-int:1384	NA
flanked:LTR7_HERVH-int:1466	LTR7:1385	5prime
flanked:LTR7B_LTR7_HERVH-int:1467	LTR7:1387	5prime
flanked:LTR7B_LTR7_HERVH-int:1467	HERVH-int:1388	NA
flanked:LTR7B_LTR7_HERVH-int:1467	HERVH-int:1389	NA
flanked:LTR7B_LTR7_HERVH-int:1467	HERVH-int:1390	NA
flanked:LTR7B_LTR7_HERVH-int:1467	HERVH-int:1391	NA
flanked:LTR7B_LTR7_HERVH-int:1467	LTR7:1392	3prime
flanked:LTR7B_LTR7_HERVH-int:1467	HERVH-int:1393	NA
flanked:LTR7B_LTR7_HERVH-int:1467	LTR7B:1394	3prime
flanked:LTR7_HERVH-int:1468	LTR7:1395	5prime
flanked:LTR7_HERVH-int:1468	HERVH-int:1396	NA
flanked:LTR7_HERVH-int:1468	HERVH-int:1397	NA
flanked:LTR7_HERVH-int:1468	HERVH-int:1398	NA
flanked:LTR7_HERVH-int:1468	HERVH-int:1399	NA
flanked:LTR7_HERVH-int:1468	HERVH-int:1400	NA
flanked:LTR7_HERVH-int:1468	LTR7:1401	3prime
flanked:LTR7_HERVH-int:1469	LTR7:1403	5prime
flanked:LTR7_HERVH-int:1469	HERVH-int:1404	NA
flanked:LTR7_HERVH-int:1469	HERVH-int:1405	NA
flanked:LTR7_HERVH-int:1469	HERVH-int:1406	NA
flanked:LTR7_HERVH-int:1469	HERVH-int:1407	NA
flanked:LTR7_HERVH-int:1469	HERVH-int:1408	NA
flanked:LTR7_HERVH-int:1469	HERVH-int:1409	NA
flanked:LTR7_HERVH-int:1469	LTR7:1410	3prime
flanked:LTR7_HERVH-int:1469	HERVH-int:1411	NA
flanked:LTR7_HERVH-int:1469	HERVH-int:1412	NA
flanked:LTR7_HERVH-int:1469	HERVH-int:1413	NA
flanked:LTR7_HERVH-int:1469	HERVH-int:1414	NA
flanked:LTR7_HERVH-int:1469	HERVH-int:1415	NA
flanked:LTR7_HERVH-int:1469	LTR7:1416	3prime
flanked:LTR7_HERVH-int:1470	LTR7:1417	5prime
flanked:LTR7_HERVH-int:1470	HERVH-int:1418	NA
flanked:LTR7_HERVH-int:1470	HERVH-int:1419	NA
flanked:LTR7_HERVH-int:1470	HERVH-int:1420	NA
flanked:LTR7_HERVH-int:1470	HERVH-int:1421	NA
flanked:LTR7_HERVH-int:1470	HERVH-int:1422	NA
flanked:LTR7_HERVH-int:1470	HERVH-int:1423	NA
flanked:LTR7_HERVH-int:1470	LTR7:1424	3prime
flanked:LTR7B_HERVH-int:1471	LTR7B:1425	3prime
flanked:LTR7B_HERVH-int:1471	HERVH-int:1426	NA
flanked:LTR7B_HERVH-int:1471	HERVH-int:1427	NA
flanked:LTR7B_HERVH-int:1471	HERVH-int:1428	NA
flanked:LTR7B_HERVH-int:1471	HERVH-int:1429	NA
flanked:LTR7B_HERVH-int:1471	HERVH-int:1430	NA
flanked:LTR7B_HERVH-int:1471	LTR7B:1431	5prime
flanked:LTR7Y_HERVH-int:1472	LTR7Y:1432	5prime
flanked:LTR7Y_HERVH-int:1472	HERVH-int:1433	NA
flanked:LTR7Y_HERVH-int:1472	HERVH-int:1434	NA
flanked:LTR7Y_HERVH-int:1472	HERVH-int:1435	NA
flanked:LTR7Y_HERVH-int:1472	LTR7Y:1436	3prime
flanked:LTR7_HERVH-int:1473	LTR7:1438	5prime
flanked:LTR7_HERVH-int:1473	HERVH-int:1439	NA
flanked:LTR7_HERVH-int:1473	HERVH-int:1440	NA
flanked:LTR7_HERVH-int:1473	HERVH-int:1441	NA
flanked:LTR7_HERVH-int:1473	HERVH-int:1442	NA
flanked:LTR7_HERVH-int:1473	HERVH-int:1443	NA
flanked:LTR7_HERVH-int:1473	LTR7:1444	3prime
flanked:LTR7_HERVH-int:1474	LTR7:1446	3prime
flanked:LTR7_HERVH-int:1474	HERVH-int:1447	NA
flanked:LTR7_HERVH-int:1474	HERVH-int:1448	NA
flanked:LTR7_HERVH-int:1474	HERVH-int:1449	NA
flanked:LTR7_HERVH-int:1474	HERVH-int:1450	NA
flanked:LTR7_HERVH-int:1474	HERVH-int:1451	NA
flanked:LTR7_HERVH-int:1474	LTR7:1452	5prime
flanked:LTR7_HERVH-int:1475	LTR7:1482	3prime
flanked:LTR7_HERVH-int:1475	HERVH-int:1483	NA
flanked:LTR7_HERVH-int:1475	HERVH-int:1484	NA
flanked:LTR7_HERVH-int:1475	HERVH-int:1485	NA
flanked:LTR7_HERVH-int:1475	HERVH-int:1486	NA
flanked:LTR7_HERVH-int:1475	HERVH-int:1487	NA
flanked:LTR7_HERVH-int:1475	LTR7:1488	5prime
flanked:LTR7_HERVH-int:1476	LTR7:1489	5prime
flanked:LTR7_HERVH-int:1476	HERVH-int:1490	NA
flanked:LTR7_HERVH-int:1476	LTR7:1491	3prime
flanked:LTR7_HERVH-int:1477	LTR7:1493	5prime
flanked:LTR7_HERVH-int:1477	HERVH-int:1494	NA
flanked:LTR7_HERVH-int:1477	HERVH-int:1495	NA
flanked:LTR7_HERVH-int:1477	HERVH-int:1496	NA
flanked:LTR7_HERVH-int:1477	HERVH-int:1497	NA
flanked:LTR7_HERVH-int:1477	HERVH-int:1498	NA
flanked:LTR7_HERVH-int:1477	HERVH-int:1499	NA
flanked:LTR7_HERVH-int:1477	HERVH-int:1500	NA
flanked:LTR7_HERVH-int:1477	LTR7:1501	3prime
flanked:LTR7_HERVH-int:1478	LTR7:1502	3prime
flanked:LTR7_HERVH-int:1478	HERVH-int:1503	NA
flanked:LTR7_HERVH-int:1478	HERVH-int:1504	NA
flanked:LTR7_HERVH-int:1478	HERVH-int:1505	NA
flanked:LTR7_HERVH-int:1478	HERVH-int:1506	NA
